HGNC ID	Approved symbol	Chromosome	Chromosome location	Ensembl gene ID	NCBI gene ID	UCSC gene ID	UniProt accession	OMIM ID	Orphanet ID
HGNC:2060	CLGN	4	4q31.1	ENSG00000153132	1047	uc003iii.4	O14967	601858	
HGNC:26453	CLHC1	2	2p16.1	ENSG00000162994	130162	uc002ryj.3	Q8NHS4		
HGNC:2062	CLIC1	6	6p21.33	ENSG00000213719	1192	uc063yyp.1	O00299	602872	
HGNC:2063	CLIC2	X	Xq28	ENSG00000155962	1193	uc004fnf.5	O15247	300138	327331
HGNC:2064	CLIC3	9	9q34.3	ENSG00000169583	9022	uc004ckj.2	O95833	606533	
HGNC:13518	CLIC4	1	1p36.11	ENSG00000169504	25932	uc001bjo.3	Q9Y696	606536	
HGNC:13517	CLIC5	6	6p21.1	ENSG00000112782	53405	uc003oxu.5	Q9NZA1	607293	406620
HGNC:2065	CLIC6	21	21q22.12	ENSG00000159212	54102	uc002yuf.2	Q96NY7	615321	
HGNC:23186	CLINT1	5	5q33.3	ENSG00000113282	9685	uc003lxj.3	Q14677	607265	
HGNC:10461	CLIP1	12	12q24.31	ENSG00000130779	6249	uc001ucg.2	P30622	179838	406382
HGNC:2586	CLIP2	7	7q11.23	ENSG00000106665	7461	uc003uam.3	Q9UDT6	603432	120630
HGNC:24314	CLIP3	19	19q13.12	ENSG00000105270	25999	uc002ocz.3	Q96DZ5	607382	
HGNC:26108	CLIP4	2	2p23.2	ENSG00000115295	79745	uc002rmv.4	Q8N3C7		
HGNC:2068	CLK1	2	2q33.1	ENSG00000013441	1195	uc002uwe.3	P49759	601951	
HGNC:2069	CLK2	1	1q22	ENSG00000176444	1196	uc001fjw.4	P49760	602989	
HGNC:2071	CLK3	15	15q24.1	ENSG00000179335	1198	uc002ayg.4	P49761	602990	
HGNC:13659	CLK4	5	5q35.3	ENSG00000113240	57396	uc003mjf.2	Q9HAZ1	607969	
HGNC:19972	CLMN	14	14q32.13	ENSG00000165959	79789	uc001yef.3	Q96JQ2	611121	
HGNC:24039	CLMP	11	11q24.1	ENSG00000166250	79827	uc001pyt.4	Q9H6B4	611693	293034
HGNC:2074	CLN3	16	16p12.1	ENSG00000188603	1201	uc002dpo.4	Q13286	607042	120638
HGNC:2076	CLN5	13	13q22.3	ENSG00000102805	1203	uc001vkc.4	O75503	608102	120641
HGNC:2077	CLN6	15	15q23	ENSG00000128973	54982	uc002arf.3	Q9NWW5	606725	120643
HGNC:2079	CLN8	8	8p23.3	ENSG00000182372	2055	uc003wpo.5	Q9UBY8	607837	120648
HGNC:17438	CLNK	4	4p16.1	ENSG00000109684	116449	uc003gmo.5	Q7Z7G1	611434	
HGNC:2080	CLNS1A	11	11q14.1	ENSG00000074201	1207	uc001oyk.4	P54105	602158	
HGNC:2082	CLOCK	4	4q12	ENSG00000134852	9575	uc003hba.3	O15516	601851	
HGNC:16999	CLP1	11	11q12.1	ENSG00000172409	10978	uc001nkw.4	Q92989	608757	422996
HGNC:30664	CLPB	11	11q13.4	ENSG00000162129	81570	uc001osj.5	Q9H078	616254	449270
HGNC:2084	CLPP	19	19p13.3	ENSG00000125656	8192	uc002mem.2	Q16740	601119	331967
HGNC:2085	CLPS	6	6p21.31	ENSG00000137392	1208	uc003ole.3	P04118	120105	
HGNC:21251	CLPSL1	6	6p21.31	ENSG00000204140	340204	uc003old.5	A2RUU4		
HGNC:21250	CLPSL2	6	6p21.31	ENSG00000196748	389383	uc010jvz.3	Q6UWE3		
HGNC:2087	CLPTM1	19	19q13.32	ENSG00000104853	1209	uc002pai.5	O96005	604783	
HGNC:24308	CLPTM1L	5	5p15.33	ENSG00000049656	81037	uc003jch.4	Q96KA5	612585	
HGNC:2088	CLPX	15	15q22.31	ENSG00000166855	10845	uc002aom.4	O76031	615611	
HGNC:12605	CLRN1	3	3q25.1	ENSG00000163646	7401	uc003eyk.1	P58418	606397	120653
HGNC:33939	CLRN2	4	4p15.32	ENSG00000249581	645104	uc003gpg.1	A0PK11	618988	
HGNC:20795	CLRN3	10	10q26.2	ENSG00000180745	119467	uc001lka.2	Q8NCR9		
HGNC:19715	CLSPN	1	1p34.3	ENSG00000092853	63967	uc001bzi.4	Q9HAW4	605434	
HGNC:17447	CLSTN1	1	1p36.22	ENSG00000171603	22883	uc001aqi.4	O94985	611321	
HGNC:17448	CLSTN2	3	3q23	ENSG00000158258	64084	uc003etn.4	Q9H4D0	611323	
HGNC:18371	CLSTN3	12	12p13.31	ENSG00000139182	9746	uc001qsr.4	Q9BQT9	611324	
HGNC:2090	CLTA	9	9p13.3	ENSG00000122705	1211	uc064tak.1	P09496	118960	
HGNC:2091	CLTB	5	5q35.2	ENSG00000175416	1212	uc003meh.4	P09497	118970	
HGNC:2092	CLTC	17	17q23.1	ENSG00000141367	1213	uc002ixq.2	Q00610	118955	326742
HGNC:2093	CLTCL1	22	22q11.21	ENSG00000070371	8218	uc032qgb.2	P53675	601273	457570
HGNC:29437	CLTRN	X	Xp22.2	ENSG00000147003	57393	uc004cxc.4	Q9HBJ8	300631	
HGNC:2095	CLU	8	8p21.1	ENSG00000120885	1191	uc003xfz.3	P10909	185430	469954
HGNC:19009	CLUAP1	16	16p13.3	ENSG00000103351	23059	uc002cvk.3	Q96AJ1	616787	470104
HGNC:29094	CLUH	17	17p13.3	ENSG00000132361	23277	uc059zog.1	O75153	616184	470106
HGNC:2096	CLUL1	18	18p11.32	ENSG00000079101	27098	uc002kkp.4	Q15846	616990	
HGNC:23139	CLVS1	8	8q12.2-q12.3	ENSG00000177182	157807	uc003xuh.4	Q8IUQ0	611292	
HGNC:23046	CLVS2	6	6q22.31	ENSG00000146352	134829	uc003pzi.3	Q5SYC1	616945	
HGNC:18355	CLYBL	13	13q32.3	ENSG00000125246	171425	uc058xzt.1	Q8N0X4	609686	
HGNC:2097	CMA1	14	14q12	ENSG00000092009	1215	uc001wpp.2	P23946	118938	
HGNC:18290	CMAS	12	12p12.1	ENSG00000111726	55907	uc001rfm.5	Q8NFW8	603316	
HGNC:25090	CMBL	5	5p15.2	ENSG00000164237	134147	uc003jes.4	Q96DG6	613379	
HGNC:28783	CMC1	3	3p24.1	ENSG00000187118	152100	uc003cea.4	Q7Z7K0	615166	
HGNC:24447	CMC2	16	16q23.2	ENSG00000103121	56942	uc059xnh.1	Q9NRP2		
HGNC:35428	CMC4	X	Xq28	ENSG00000182712	100272147	uc004fmy.4	P56277		
HGNC:24319	CMIP	16	16q23.2-q23.3	ENSG00000153815	80790	uc002fgp.5	Q8IY22	610112	
HGNC:2121	CMKLR1	12	12q23.3	ENSG00000174600	1240	uc001tmv.4	Q99788	602351	
HGNC:4463	CMKLR2	2	2q33.3	ENSG00000183671	2825	uc031rqw.3	P46091	600239	
HGNC:18170	CMPK1	1	1p33	ENSG00000162368	51727	uc001cri.3	P30085	191710	
HGNC:27015	CMPK2	2	2p25.2	ENSG00000134326	129607	uc002qyo.5	Q5EBM0	611787	
HGNC:28666	CMSS1	3	3q12.1	ENSG00000184220	84319	uc003dtl.4	Q9BQ75		
HGNC:19172	CMTM1	16	16q21	ENSG00000089505	113540	uc002epr.5	Q8IZ96	607884	
HGNC:19173	CMTM2	16	16q21	ENSG00000140932	146225	uc002ept.4	Q8TAZ6	607885	
HGNC:19174	CMTM3	16	16q22.1	ENSG00000140931	123920	uc002epu.5	Q96MX0	607886	
HGNC:19175	CMTM4	16	16q22.1-q22.3	ENSG00000183723	146223	uc002eqa.4	Q8IZR5	607887	
HGNC:19176	CMTM5	14	14q11.2	ENSG00000166091	116173	uc001wjs.3	Q96DZ9	607888	
HGNC:19177	CMTM6	3	3p22.3	ENSG00000091317	54918	uc003cfa.2	Q9NX76	607889	
HGNC:19178	CMTM7	3	3p22.3	ENSG00000153551	112616	uc003cey.2	Q96FZ5	607890	
HGNC:19179	CMTM8	3	3p22.3	ENSG00000170293	152189	uc003cex.4	Q8IZV2	607891	
HGNC:21077	CMTR1	6	6p21.2	ENSG00000137200	23070		Q8N1G2	616189	
HGNC:25635	CMTR2	16	16q22.2	ENSG00000180917	55783		Q8IYT2	616190	
HGNC:14305	CMYA5	5	5q14.1	ENSG00000164309	202333	uc003kgc.4	Q8N3K9	612193	
HGNC:26663	CNBD1	8	8q21.3	ENSG00000176571	168975	uc003ydy.3	Q8NA66		
HGNC:16145	CNBD2	20	20q11.23	ENSG00000149646	140894	uc002xer.1	Q96M20		
HGNC:13164	CNBP	3	3q21.3	ENSG00000169714	7555	uc003elq.5	P62633	116955	120657
HGNC:20675	CNDP1	18	18q22.3	ENSG00000150656	84735	uc002llq.5	Q96KN2	609064	
HGNC:24437	CNDP2	18	18q22.3	ENSG00000133313	55748	uc002llm.3	Q96KP4	169800	
HGNC:26759	CNEP1R1	16	16q12.1	ENSG00000205423	255919	uc002efu.5	Q8N9A8	616869	
HGNC:30183	CNFN	19	19q13.2	ENSG00000105427	84518	uc002otp.5	Q9BYD5	611764	
HGNC:2148	CNGA1	4	4p12	ENSG00000198515	1259	uc062wkc.1	P29973	123825	120664
HGNC:2149	CNGA2	X	Xq28	ENSG00000183862	1260	uc065bqd.1	Q16280	300338	441279
HGNC:2150	CNGA3	2	2q11.2	ENSG00000144191	1261	uc002syt.4	Q16281	600053	120671
HGNC:2152	CNGA4	11	11p15.4	ENSG00000132259	1262	uc001mco.4	Q8IV77	609472	
HGNC:2151	CNGB1	16	16q21	ENSG00000070729	1258	uc002emt.3	Q14028	600724	159434
HGNC:2153	CNGB3	8	8q21.3	ENSG00000170289	54714	uc003ydx.3	Q9NQW8	605080	120678
HGNC:19431	CNIH1	14	14q22.2	ENSG00000100528	10175		O95406	611287	
HGNC:28744	CNIH2	11	11q13.2	ENSG00000174871	254263	uc001ohi.3	Q6PI25	611288	
HGNC:26802	CNIH3	1	1q42.12	ENSG00000143786	149111	uc001hos.2	Q8TBE1		
HGNC:25013	CNIH4	1	1q42.11	ENSG00000143771	29097	uc001hom.3	Q9P003	617483	
HGNC:19700	CNKSR1	1	1p36.11	ENSG00000142675	10256	uc001blm.5	Q969H4	603272	
HGNC:19701	CNKSR2	X	Xp22.12	ENSG00000149970	22866	uc011mjo.3	Q8WXI2	300724	449961
HGNC:23034	CNKSR3	6	6q25.2	ENSG00000153721	154043	uc021zhc.2	Q6P9H4	617476	
HGNC:17005	CNMD	13	13q14.3	ENSG00000136110	11061	uc001vhf.4	O75829	605147	
HGNC:2155	CNN1	19	19p13.2	ENSG00000130176	1264	uc002msc.2	P51911	600806	
HGNC:2156	CNN2	19	19p13.3	ENSG00000064666	1265	uc002lqu.4	Q99439	602373	
HGNC:2157	CNN3	1	1p21.3	ENSG00000117519	1266	uc001dqz.6	Q15417	602374	
HGNC:102	CNNM1	10	10q24.2	ENSG00000119946	26507	uc001kpp.6	Q9NRU3	607802	
HGNC:103	CNNM2	10	10q24.32	ENSG00000148842	54805	uc001kwm.4	Q9H8M5	607803	311068
HGNC:104	CNNM3	2	2q11.2	ENSG00000168763	26505	uc002swy.4	Q8NE01	607804	
HGNC:105	CNNM4	2	2q11.2	ENSG00000158158	26504	uc002swx.3	Q6P4Q7	607805	178795
HGNC:7877	CNOT1	16	16q21	ENSG00000125107	23019	uc002env.5	A5YKK6	604917	
HGNC:7878	CNOT2	12	12q15	ENSG00000111596	4848	uc001svv.4	Q9NZN8	604909	
HGNC:7879	CNOT3	19	19q13.42	ENSG00000088038	4849	uc002qdj.3	O75175	604910	352239
HGNC:7880	CNOT4	7	7q33	ENSG00000080802	4850	uc003vss.4	O95628	604911	
HGNC:14099	CNOT6	5	5q35.3	ENSG00000113300	57472	uc010jld.4	Q9ULM6	608951	
HGNC:18042	CNOT6L	4	4q21.1	ENSG00000138767	246175	uc011ccd.4	Q96LI5	618069	
HGNC:14101	CNOT7	8	8p22	ENSG00000198791	29883	uc003wxg.2	Q9UIV1	604913	
HGNC:9207	CNOT8	5	5q33.2	ENSG00000155508	9337	uc003lvu.4	Q9UFF9	603731	
HGNC:10445	CNOT9	2	2q35	ENSG00000144580	9125	uc010zkh.4	Q92600	612054	
HGNC:23817	CNOT10	3	3p22.3	ENSG00000182973	25904	uc003cfc.2	Q9H9A5		
HGNC:25217	CNOT11	2	2q11.2	ENSG00000158435	55571	uc002taw.5	Q9UKZ1		
HGNC:2158	CNP	17	17q21.2	ENSG00000173786	1267	uc002hyl.2	P09543	123830	
HGNC:25220	CNPPD1	2	2q35	ENSG00000115649	27013	uc002vjv.4	Q9BV87		
HGNC:27786	CNPY1	7	7q36.3	ENSG00000146910	285888	uc064jov.1	Q3B7I2	612493	
HGNC:13529	CNPY2	12	12q13.3	ENSG00000257727	10330	uc001sku.3	Q9Y2B0	605861	
HGNC:11968	CNPY3	6	6p21.1	ENSG00000137161	10695	uc003ota.5	Q9BT09	610774	
HGNC:28631	CNPY4	7	7q22.1	ENSG00000166997	245812	uc003uto.4	Q8N129	610047	
HGNC:2159	CNR1	6	6q15	ENSG00000118432	1268	uc003pmq.5	P21554	114610	
HGNC:2160	CNR2	1	1p36.11	ENSG00000188822	1269	uc001bif.4	P34972	605051	
HGNC:24546	CNRIP1	2	2p14	ENSG00000119865	25927	uc002sek.5	Q96F85	618538	
HGNC:26486	CNST	1	1q44	ENSG00000162852	163882	uc001ibp.4	Q6PJW8	613439	
HGNC:26847	CNTD1	17	17q21.2-q21.31	ENSG00000176563	124817	uc002ibm.5	Q8N815	618166	
HGNC:2169	CNTF	11	11q12.1	ENSG00000242689	1270	uc001nna.5	P26441	118945	
HGNC:2170	CNTFR	9	9p13.3	ENSG00000122756	1271	uc022bgg.2	P26992	118946	
HGNC:23432	CNTLN	9	9p22.2	ENSG00000044459	54875	uc003zmy.5	Q9NXG0	611870	
HGNC:2171	CNTN1	12	12q12	ENSG00000018236	1272	uc001rmm.3	Q12860	600016	212878
HGNC:2172	CNTN2	1	1q32.1	ENSG00000184144	6900	uc001hbr.4	Q02246	190197	332465
HGNC:2173	CNTN3	3	3p12.3	ENSG00000113805	5067	uc003dpm.2	Q9P232	601325	
HGNC:2174	CNTN4	3	3p26.3-p26.2	ENSG00000144619	152330	uc003bpc.4	Q8IWV2	607280	166392
HGNC:2175	CNTN5	11	11q22.1	ENSG00000149972	53942	uc001pga.4	O94779	607219	470108
HGNC:2176	CNTN6	3	3p26.3	ENSG00000134115	27255	uc003boz.5	Q9UQ52	607220	
HGNC:8011	CNTNAP1	17	17q21.2	ENSG00000108797	8506	uc002iay.4	P78357	602346	403662
HGNC:13830	CNTNAP2	7	7q35-q36.1	ENSG00000174469	26047	uc003weu.3	Q9UHC6	604569	165932
HGNC:13834	CNTNAP3	9	9p12	ENSG00000106714	79937	uc004abi.4	Q9BZ76	610517	
HGNC:32035	CNTNAP3B	9	9p11.2	ENSG00000154529	728577	uc004abq.3	Q96NU0		
HGNC:53878	CNTNAP3C	9	9q12	ENSG00000283378	100289279				
HGNC:18747	CNTNAP4	16	16q23.1	ENSG00000152910	85445	uc032efc.1	Q9C0A0	610518	
HGNC:18748	CNTNAP5	2	2q14.3	ENSG00000155052	129684	uc002tno.5	Q8WYK1	610519	
HGNC:1858	CNTRL	9	9q33.2	ENSG00000119397	11064	uc064vkk.1	Q7Z7A1	605496	
HGNC:29616	CNTROB	17	17p13.1	ENSG00000170037	116840	uc060axf.1	Q8N137	611425	
HGNC:21868	COA1	7	7p13	ENSG00000106603	55744	uc064dcs.1	Q9GZY4	614769	
HGNC:24990	COA3	17	17q21.2	ENSG00000183978	28958	uc002ibl.5	Q9Y2R0	614775	434612
HGNC:24604	COA4	11	11q13.4	ENSG00000181924	51287	uc001ouj.4	Q9NYJ1	608016	
HGNC:33848	COA5	2	2q11.2	ENSG00000183513	493753	uc002syz.4	Q86WW8	613920	267102
HGNC:18025	COA6	1	1q42.2	ENSG00000168275	388753	uc057qls.1	Q5JTJ3	614772	422397
HGNC:25716	COA7	1	1p32.3	ENSG00000162377	65260		Q96BR5	615623	
HGNC:20492	COA8	14	14q32.33	ENSG00000256053	84334	uc010tyc.3	Q96IL0	616003	444676
HGNC:29932	COASY	17	17q21.2	ENSG00000068120	80347	uc002hzz.5	Q13057	609855	401757
HGNC:22199	COBL	7	7p12.1	ENSG00000106078	23242	uc003tpr.5	O75128	610317	
HGNC:23571	COBLL1	2	2q24.3	ENSG00000082438	22837	uc061pbw.2	Q53SF7	610318	
HGNC:2180	COCH	14	14q12	ENSG00000100473	1690	uc001wqr.3	O43405	603196	120681
HGNC:6545	COG1	17	17q25.1	ENSG00000166685	9382	uc002jjg.4	Q8WTW3	606973	173556
HGNC:6546	COG2	1	1q42.2	ENSG00000135775	22796	uc001htw.4	Q14746	606974	444810
HGNC:18619	COG3	13	13q14.13	ENSG00000136152	83548	uc001vak.4	Q96JB2	606975	
HGNC:18620	COG4	16	16q22.1	ENSG00000103051	25839	uc002ezc.4	Q9H9E3	606976	269762
HGNC:14857	COG5	7	7q22.3	ENSG00000164597	10466	uc003vec.3	Q9UP83	606821	269752
HGNC:18621	COG6	13	13q14.11	ENSG00000133103	57511	uc001uxh.3	Q9Y2V7	606977	365113
HGNC:18622	COG7	16	16p12.2	ENSG00000168434	91949	uc002dlo.4	P83436	606978	120686
HGNC:18623	COG8	16	16q22.1	ENSG00000213380	84342	uc002ewy.3	Q96MW5	606979	123357
HGNC:2184	COIL	17	17q22	ENSG00000121058	8161	uc002iuu.4	P38432	600272	
HGNC:2197	COL1A1	17	17q21.33	ENSG00000108821	1277	uc002iqm.4	P02452	120150	120704
HGNC:2198	COL1A2	7	7q21.3	ENSG00000164692	1278	uc003ung.1	P08123	120160	120707
HGNC:2200	COL2A1	12	12q13.11	ENSG00000139219	1280	uc001rqu.4	P02458	120140	120710
HGNC:2201	COL3A1	2	2q32.2	ENSG00000168542	1281	uc002uqj.2	P02461	120180	120713
HGNC:2202	COL4A1	13	13q34	ENSG00000187498	1282	uc001vqw.4	P02462	120130	120716
HGNC:2203	COL4A2	13	13q34	ENSG00000134871	1284	uc001vqx.4	P08572	120090	291813
HGNC:2204	COL4A3	2	2q36.3	ENSG00000169031	1285	uc002vom.2	Q01955	120070	120718
HGNC:2206	COL4A4	2	2q36.3	ENSG00000081052	1286	uc061teu.1	P53420	120131	120720
HGNC:2207	COL4A5	X	Xq22.3	ENSG00000188153	1287	uc065aqj.1	P29400	303630	120722
HGNC:2208	COL4A6	X	Xq22.3	ENSG00000197565	1288	uc033eqm.2	Q14031	303631	120726
HGNC:2209	COL5A1	9	9q34.3	ENSG00000130635	1289	uc004cfe.5	P20908	120215	120728
HGNC:2210	COL5A2	2	2q32.2	ENSG00000204262	1290	uc002uqk.4	P05997	120190	120730
HGNC:14864	COL5A3	19	19p13.2	ENSG00000080573	50509	uc002mmq.1	P25940	120216	470112
HGNC:2211	COL6A1	21	21q22.3	ENSG00000142156	1291	uc002zhu.2	P12109	120220	120732
HGNC:2212	COL6A2	21	21q22.3	ENSG00000142173	1292	uc002zia.2	P12110	120240	120734
HGNC:2213	COL6A3	2	2q37.3	ENSG00000163359	1293	uc002vwl.3	P12111	120250	120736
HGNC:26674	COL6A5	3	3q22.1	ENSG00000172752	256076	uc062ntv.1	A8TX70	611916	
HGNC:27023	COL6A6	3	3q22.1	ENSG00000206384	131873	uc010htl.4	A6NMZ7	616613	470114
HGNC:2214	COL7A1	3	3p21.31	ENSG00000114270	1294	uc003ctz.3	Q02388	120120	120738
HGNC:2215	COL8A1	3	3q12.1	ENSG00000144810	1295	uc003dtg.3	P27658	120251	
HGNC:2216	COL8A2	1	1p34.3	ENSG00000171812	1296	uc057etn.1	P25067	120252	120743
HGNC:2217	COL9A1	6	6q13	ENSG00000112280	1297	uc003pfg.5	P20849	120210	120748
HGNC:2218	COL9A2	1	1p34.2	ENSG00000049089	1298	uc001cfh.2	Q14055	120260	120750
HGNC:2219	COL9A3	20	20q13.33	ENSG00000092758	1299	uc002ydm.3	Q14050	120270	120754
HGNC:2185	COL10A1	6	6q22.1	ENSG00000123500	1300	uc003pwm.4	Q03692	120110	120688
HGNC:2186	COL11A1	1	1p21.1	ENSG00000060718	1301	uc001dul.4	P12107	120280	120690
HGNC:2187	COL11A2	6	6p21.32	ENSG00000204248	1302	uc003ocy.2	P13942	120290	120693
HGNC:2188	COL12A1	6	6q13-q14.1	ENSG00000111799	1303	uc063ppm.1	Q99715	120320	403672
HGNC:2190	COL13A1	10	10q22.1	ENSG00000197467	1305	uc057tul.1	Q5TAT6	120350	447926
HGNC:2191	COL14A1	8	8q24.12	ENSG00000187955	7373	uc003yox.5	Q05707	120324	311649
HGNC:2192	COL15A1	9	9q22.33	ENSG00000204291	1306	uc004azb.3	P39059	120325	
HGNC:2193	COL16A1	1	1p35.2	ENSG00000084636	1307	uc001btk.2	Q07092	120326	
HGNC:2194	COL17A1	10	10q25.1	ENSG00000065618	1308	uc001kxr.4	Q9UMD9	113811	120698
HGNC:2195	COL18A1	21	21q22.3	ENSG00000182871	80781	uc062awh.1	P39060	120328	120702
HGNC:2196	COL19A1	6	6q13	ENSG00000082293	1310	uc032xam.2	Q14993	120165	
HGNC:14670	COL20A1	20	20q13.33	ENSG00000101203	57642	uc011aau.2	Q9P218	619390	
HGNC:17025	COL21A1	6	6p12.1	ENSG00000124749	81578	uc003pcs.4	Q96P44	610002	
HGNC:22989	COL22A1	8	8q24.23-q24.3	ENSG00000169436	169044	uc003yvd.3	Q8NFW1	610026	
HGNC:22990	COL23A1	5	5q35.3	ENSG00000050767	91522	uc063kkp.1	Q86Y22	610043	
HGNC:20821	COL24A1	1	1p22.3	ENSG00000171502	255631	uc001dlj.4	Q17RW2	610025	
HGNC:18603	COL25A1	4	4q25	ENSG00000188517	84570	uc062yyf.1	Q9BXS0	610004	422551
HGNC:18038	COL26A1	7	7q22.1	ENSG00000160963	136227	uc033aas.1	Q96A83	608927	
HGNC:22986	COL27A1	9	9q32	ENSG00000196739	85301	uc011lxl.3	Q8IZC6	608461	441425
HGNC:22442	COL28A1	7	7p21.3	ENSG00000215018	340267	uc003src.2	Q2UY09	609996	
HGNC:26978	COLCA2	11	11q23.1	ENSG00000214290	120376		A8K830	615694	
HGNC:2220	COLEC10	8	8q24.12	ENSG00000184374	10584	uc003yoo.4	Q9Y6Z7	607620	
HGNC:17213	COLEC11	2	2p25.3	ENSG00000118004	78989	uc002qya.5	Q9BWP8	612502	260599
HGNC:16016	COLEC12	18	18p11.32	ENSG00000158270	81035	uc002kkm.4	Q5KU26	607621	
HGNC:26182	COLGALT1	19	19p13.11	ENSG00000130309	79709	uc002nhc.2	Q8NBJ5	617531	470116
HGNC:16790	COLGALT2	1	1q25.3	ENSG00000198756	23127	uc001gqr.4	Q8IYK4	617533	
HGNC:2225	COLOT1	21	21q22.3						
HGNC:2226	COLQ	3	3p25.1	ENSG00000206561	8292	uc003bzx.3	Q9Y215	603033	120761
HGNC:23024	COMMD1	2	2p15	ENSG00000173163	150684	uc002sbp.4	Q8N668	607238	
HGNC:24993	COMMD2	3	3q25.1	ENSG00000114744	51122	uc003exj.2	Q86X83	616699	
HGNC:23332	COMMD3	10	10p12.2	ENSG00000148444	23412	uc001irf.4	Q9UBI1	616700	
HGNC:26027	COMMD4	15	15q24.2	ENSG00000140365	54939	uc002azy.5	Q9H0A8	616701	
HGNC:17902	COMMD5	8	8q24.3	ENSG00000170619	28991	uc003zeo.5	Q9GZQ3	608216	
HGNC:24015	COMMD6	13	13q22.2	ENSG00000188243	170622	uc058xmf.1	Q7Z4G1	612377	
HGNC:16223	COMMD7	20	20q11.21	ENSG00000149600	149951	uc002wya.5	Q86VX2	616703	
HGNC:26036	COMMD8	4	4p12	ENSG00000169019	54951	uc003gxi.4	Q9NX08	616656	
HGNC:25014	COMMD9	11	11p13	ENSG00000110442	29099	uc001mwn.5	Q9P000	612299	
HGNC:30201	COMMD10	5	5q23.1	ENSG00000145781	51397	uc003krt.2	Q9Y6G5	616704	
HGNC:2227	COMP	19	19p13.11	ENSG00000105664	1311	uc002nke.4	P49747	600310	120763
HGNC:2228	COMT	22	22q11.21	ENSG00000093010	1312	uc002zqu.4	P21964	116790	241992
HGNC:26309	COMTD1	10	10q22.2	ENSG00000165644	118881	uc001jxb.4	Q86VU5		
HGNC:17440	COP1	1	1q25.1-q25.2	ENSG00000143207	64326	uc001gku.3	Q8NHY2	608067	
HGNC:2230	COPA	1	1q23.2	ENSG00000122218	1314	uc009wti.4	P53621	601924	448689
HGNC:2231	COPB1	11	11p15.2	ENSG00000129083	1315	uc001mli.3	P53618	600959	
HGNC:2232	COPB2	3	3q23	ENSG00000184432	9276	uc003etf.5	P35606	606990	
HGNC:2234	COPE	19	19p13.11	ENSG00000105669	11316	uc002nkk.4	O14579	606942	
HGNC:2236	COPG1	3	3q21.3	ENSG00000181789	22820	uc003els.4	Q9Y678	615525	470118
HGNC:2237	COPG2	7	7q32.2	ENSG00000158623	26958	uc033ahl.2	Q9UBF2	604355	
HGNC:28848	COPRS	17	17q11.2	ENSG00000172301	55352	uc002hgp.4	Q9NQ92		
HGNC:30747	COPS2	15	15q21.1	ENSG00000166200	9318	uc001zxf.4	P61201	604508	
HGNC:2239	COPS3	17	17p11.2	ENSG00000141030	8533	uc002grd.4	Q9UNS2	604665	
HGNC:16702	COPS4	4	4q21.22	ENSG00000138663	51138	uc003hoa.4	Q9BT78	616008	
HGNC:2240	COPS5	8	8q13.1	ENSG00000121022	10987	uc003xxe.4	Q92905	604850	
HGNC:21749	COPS6	7	7q22.1	ENSG00000168090	10980	uc003usu.4	Q7L5N1	614729	
HGNC:16758	COPS7A	12	12p13.31	ENSG00000111652	50813	uc001qqj.4	Q9UBW8	616009	
HGNC:16760	COPS7B	2	2q37.1	ENSG00000144524	64708	uc061tnp.1	Q9H9Q2	616010	
HGNC:24335	COPS8	2	2q37.3	ENSG00000198612	10920	uc002vwh.4	Q99627	616011	
HGNC:21314	COPS9	2	2q37.3	ENSG00000172428	150678	uc010zof.2	Q8WXC6	619349	
HGNC:2243	COPZ1	12	12q13.13	ENSG00000111481	22818	uc001sfs.3	P61923	615472	
HGNC:19356	COPZ2	17	17q21.32	ENSG00000005243	51226	uc032flu.2	Q9P299	615526	
HGNC:25223	COQ2	4	4q21.23	ENSG00000173085	27235	uc003hog.3	Q96H96	609825	120770
HGNC:18175	COQ3	6	6q16.2	ENSG00000132423	51805	uc003ppk.4	Q9NZJ6	605196	470124
HGNC:19693	COQ4	9	9q34.11	ENSG00000167113	51117	uc004bur.5	Q9Y3A0	612898	460622
HGNC:28722	COQ5	12	12q24.31	ENSG00000110871	84274	uc001tyn.4	Q5HYK3	616359	470126
HGNC:20233	COQ6	14	14q24.3	ENSG00000119723	51004	uc001xph.4	Q9Y2Z9	614647	280409
HGNC:2244	COQ7	16	16p12.3	ENSG00000167186	10229	uc002dfr.4	Q99807	601683	470128
HGNC:16812	COQ8A	1	1q42.13	ENSG00000163050	56997	uc001hqm.2	Q8NI60	606980	140053
HGNC:19041	COQ8B	19	19q13.2	ENSG00000123815	79934	uc002oor.2	Q96D53	615567	376599
HGNC:25302	COQ9	16	16q21	ENSG00000088682	57017	uc002elq.4	O75208	612837	201526
HGNC:26515	COQ10A	12	12q13.3	ENSG00000135469	93058	uc001sko.5	Q96MF6		470120
HGNC:25819	COQ10B	2	2q33.1	ENSG00000115520	80219	uc002uuh.2	Q9H8M1		470122
HGNC:19012	CORIN	4	4p12	ENSG00000145244	10699	uc003gxm.5	Q9Y5Q5	605236	434292
HGNC:2252	CORO1A	16	16p11.2	ENSG00000102879	11151	uc002dww.4	P31146	605000	179462
HGNC:2253	CORO1B	11	11q13.2	ENSG00000172725	57175	uc001oll.3	Q9BR76	609849	
HGNC:2254	CORO1C	12	12q24.11	ENSG00000110880	23603	uc001tnj.6	Q9ULV4	605269	
